Name, Icon and Location	Nome, ícone e local	
Namespace	Namespace	
Namespace must be entered	Namespace deve ser fornecido	
Namespace Prefix	Prefixo do namespace	
Namespace URI	URI do namespace	
NameValuePair Editor	Editor ParNomeValor	
Naming	Nomeação	
Navigate	Navegar	
Navigation Bar	Barra de navegação	
Navigation Case	Caso de navegação	
Navigation Rule	Regra de navegação	
Navigator	Navegador	
NBM Objects	Objetos NBM	
NBM Package Metadata	Metadados de pacote NBM	
Negation	Negação	
Negation operator	Operador de negação	
NetBeans Catalog	Catálogo NetBeans	
NetBeans Component	Componente NetBeans	
NetBeans Debugger APIs	APIs de depuração do NetBeans	
NetBeans Hotfix Update Center	Central de Atualizações Hotfix do NetBeans	
NetBeans IDE Branding	Marca própria do NetBeans IDE	
NetBeans Installation Directory	Diretório de instalação do NetBeans	
NetBeans libraries	Bibliotecas NetBeans	
NetBeans Module Development	Desenvolvimento de módulos do NetBeans	
NetBeans Module Projects	Projetos de módulos do NetBeans	
NetBeans Module Refactoring	Refatoração para módulos do NetBeans	
NetBeans Open Source Project	Projeto de código aberto NetBeans	
Netbeans Platform	Plataforma NetBeans	
NetBeans Platform Config	Configuração da plataforma NetBeans	
NetBeans Platform Manager	Gerenciador de plataformas do NetBeans	
NetBeans Platform Tutorial	Tutorial da plataforma NetBeans	
NetBeans Plug-in Modules	Módulos de plug-ins do NetBeans	
NetBeans Product Information	Informação do produto NetBeans	
NetBeans Profiler	Profiler NetBeans	
NetBeans Project	Projeto NetBeans	
NetBeans Update Center	Central de Atualizações do NetBeans	
NetBeans Update Center Beta	Central de Atualizações Beta do NetBeans	
Never	Nunca	
New	Novo	
New Attribute	Novo atributo	
New Bookmark Name	Novo nome do marcador	
New Bookmark URL	Nova URL de marcador	
New Breakpoint	Novo ponto de interrupção	
New Bundle	Novo bundle	
New Category	Nova categoria	
New Category Name	Nome da nova categoria	
New Code Template Dialog	Diálogo de novo modelo de código	
New Configuration	Nova configuração	
New Configuration using Database	Nova configuração utilizando banco de dados	
New Database Connection	Nova conexão de banco de dados	
New Empty File	Novo arquivo vazio	
New File	Novo arquivo	
New File Wizard	Assistente de novo arquivo	
New Filter	Novo filtro	
New Folder	Nova pasta	
New From Template	Novo a partir de modelo	
New Group Name	Novo nome de grupo	
New Handler Name	Novo nome do manipulador	
New In Repository	Novo no repositório	
New Indexed Property Pattern	Nova propriedade indexada	
New Library	Nova biblioteca	
New Line (deprecated)	Nova linha (obsoleto)	
New Locale	Nova localidade	
New Macro Dialog	Caixa de diálogo Nova macro	
New Menu	Novo menu	
New Multicast Event Set	Novo conjunto de eventos de difusão	
New Name	Novo nome	
New name for handler:	Novo nome para manipulador	
New Object Name	Novo nome de objeto	
New Palette Category	Nova categoria de paleta	
New Platform Name	Novo nome da plataforma	
New Principal Name	Novo nome principal	
New Project	Novo projeto	
New project wizard	Assistente de novo projeto	
New Property	Nova propriedade	
New Property Pattern	Novo padrão de propriedade	
New Shortcut	Novo atalho	
New Tag	Nova marcação	
New Tag Dialog	Nova caixa de diálogo de marcações	
New Task Pattern	Novo padrão de tarefa	
New Toolbar	Nova barra de ferramentas	
New Toolbar Button	Novo botão da barra de ferramentas	
New Unicast Event Set	Novo conjunto de eventos de difusão ponto a ponto	
New Watch	Novo observador	
New Watch Expression	Nova expressão do observador	
New Webservice Group	Novo grupo de serviços Web	
New Window	Nova janela	
New Wizard	Novo assistente	
Next >	Próximo >	
Next Ant Target	Próximo alvo do Ant	
Next Bookmark	Novo marcador	
Next Difference	Próxima diferença	
Next Error	Próximo erro	
Next Inner View	Próxima visualização interna	
Next Matching Word	Próxima palavra correspondente	
Next Occurence - F12	Próxima ocorrência - F12	
Next Tab	Próxima aba	
Next View	Próxima exibição	
No	Não	
No archive for deployment	Sem arquivo para processo de deploy	
No Base Revision	Nenhuma revisão de base	
No Button	Botão Não	
No Coloring	Sem coloração	
No connection available	Nenhuma conexão disponível	
No connection specified	Nenhuma conexão especificada	
No connector found	Nenhum conector encontrado	
No data was posted	Não foram postados dados	
No database metadata available	Nenhuns metadados de banco de dados disponível	
No description	Sem descrição	
No description available.	Nenhuma descrição disponível.	
No Documentation Found.	Nenhuma documentação encontrada.	
No errors	Sem erros	
No files specified	Sem arquivos especificados	
No Filter	Sem filtro	
No incoming cookies	Nenhum cookie chegando	
No Indentation	Sem indentação	
No init parameters	Não há parâmetros init 	
No Item Available	Nenhum item disponível	
No JavaBeans found	Nenhum JavaBeans encontrado	
No Matching Item Found	Nenhum item correspondente encontrado	
No Netbeans Platform defined	Nenhuma Plataforma NetBeans definida	
No outgoing cookies	Nenhum cookie saindo	
No parameters	Sem parâmetros	
No parent specified	Nenhum pai especificado	
No picture	Sem imagens	
No projects opened	Nenhum projeto aberto	
No property	Nenhuma propriedade	
No Proxy	Nenhum proxy	
No Public Packages	Sem pacotes públicos	
No Resize Code	Nenhum código de redimensionamento	
No server registered	Nenhum servidor registrado	
No Servlets	Sem servlets	
No Space	Sem espaço	
No specification factory	Nenhum gerador de especificação	
No suggestion	Sem sugestão	
No supertype selected	Nenhum supertipo selecionado.	
No tag selected	Nenhum marcador selecionado.	
No test was executed.	Nenhum teste foi executado.	
No thread (continue)	Nenhuma thread (continuar)	
No to All	Não para todos	
No updates found.	Nenhuma atualização foi encontrada.	
No Workspaces	Sem áreas de trabalho	
Node Filter	Filtro de nó	
Node Type	Tipo de nó	
Nodes API	API de nós	
Non-Index Options	Opções não indexadas	
Non-Indexed Getter	Getter não-indexado	
Non-Indexed Setter	Setter não-indexado	
Non-Internationalization Regular Expression Format	Formato de expressão regular não-internacionalizado	
Non-nullable columns	Colunas não-nulas	
None	Nenhum	
None Selected	Nenhum selecionado	
Nonstatic nested	Não-estático aninhado	
Normal	Normal	
North	Norte 	
Northeast	Nordeste	
Northwest	Noroeste	
Not a file.	Não é um arquivo.	
Not an indexed property	Sem uma propriedade indexada	
Not applicable	Não aplicável	
Not available	Não disponível	
Not equals	Diferente	
Not found	Não encontrado	
Not Implemented	Não implementado	
Not implemented yet	Não implementado ainda	
Not loaded	Não carregado	
Not running	Não executando	
Not set	Não configurado	
Not signed	Não assinado	
Not standalone application	Não é um aplicativo independente	
Notation Declaration Node Type	Tipo de nó de declaração de notação	
Notation Name	Nome de notação	
Notation Public ID	ID público da notação	
Notation System ID	ID de sistema de notação	
Notes	Notas	
Nothing has been found.	Nada foi encontrado.	
Nothing selected	Nada selecionado	
Nothing to compile.	Nada a compilar	
Null	Nulo	
Null is not allowed	Não é permitido nulo.	
Null sort	Classificação de nulo	
Nulls allowed	Permitido nulos	
Number	Número	
Number condition value	Valor do número da condição	
Number of columns	Número de colunas	
Number of Context Lines	Número de linhas no contexto	
Number of days	Número de dias	
Number of Items	Número de itens	
Number of line	Número de linha	
Number of options	Número de opções	
Number of retries	Número de tentativas	
Number of rows	Número de linhas	
Number of visible options	Número de opções visíveis	
Number of when conditions	Número de condicionais 'When'	
Number of wizard panels	Número de painéis do Assistente	
Numbering style	Estilo de numeração	
Numbering style of items	Estilo de numeração dos itens	
Numeric constant	Constante numérica	
Numeric functions	Funções numéricas	
Numeric Literal	Literal numérica	
OASIS Catalog Resolver	Resolução de catálogo OASIS	
OASIS XML Catalog	Catálogo XML OASI	
Object Name	Nome do objeto	
Object Type	Tipo do objeto	
Occurrence	Ocorrência	
Octal	Octal	
Octal Constant	Constante octal	
Octal Literal	Literal octal	
Off	Desligado	
OK	OK	
OK Button	Botão OK	
Old Enumeration API	API de enumeração antiga	
Old values (-ko)	Valores velhos (-ko)	
On	Ligado	
On Breakpoint	No ponto de interrupção	
On Edit Delay	Atraso ao editar	
On Open Delay	Atraso ao abrir	
On Save Delay	Atraso ao salvar	
One Extra Property	Uma propriedade adicional	
One Inner Class	Classe interna única	
Only keywords (-kk)	Palavras-chave somente (-kk)	
Only values (-kv)	Valores somente (-kv)	
Open	Abrir	
Open Add Library Dialog	Abrir caixa de diálogo de adição de biblioteca	
Open cursors across commit	Abrir cursores aplicados transversalmente	
Open cursors across rollback	Abrir cursores desfeitos transversalmente	
Open File...	Abrir arquivo...	
Open Image File	Abrir arquivo de imagem	
Open in Browser	Abrir no navegador	
Open in Editor	Abrir no editor	
Open in Navigator	Abrir no navegador	
Open in New Window	Abrir em nova janela	
Open on Application Start	Abrir na inicialização do aplicativo	
Open Project	Abrir projeto	
Open Project Folder	Abrir pasta do projeto	
Open Recent Project	Abrir projeto recente	
Open Required Projects	Abrir projetos requeridos	
Open source in editor	Abrir código-fonte no editor	
Open statements across commit	Abrir instruções aplicadas transversalmente	
Open statements across rollback	Abrir instruções desfeitas transversalmente	
Open test class	Abrir classe de teste	
Open URL timeout	Tempo de espera ao abrir URL	
Open Web Project...	Abrir projeto Web	
Opened Files	Arquivos abertos	
Opened Projects	Projetos abertos	
Opening Browser ...	Abrindo navegador...	
Opening Help...	Abrindo Ajuda...	
Opening Main Window...	Abrindo janela principal...	
Opening Project	Abrindo projeto	
Opening Selected Projects...	Abrindo projetos selecionados...	
Opening SSH channel failed.	Abertura de canal SSH falhou.	
Opening SSH connection failed.	Abertura da conexão SSH falhou.	
Operating System	Sistema operacional	
Operation Documentation	Documentação da operação	
Operation Exceptions	Exceções da operação	
Operation Information	Informação da operação	
Operation Parameters	Parâmetros da operação	
Operation Result	Resultado da operação	
Operations	Operações	
Operator	Operador	
Optimized for Firefox browsers	Otimizado para navegadores Firefox	
Optimized for Internet Explorer	Otimizado para Internet Explorer	
Optimized for Mozilla browsers	Otimizado para navegadores Mozilla	
Optimized for Netscape browsers	Otimizado para navegadores Netscape	
Optional	Opcional	
Optional Classes	Classes opcionais	
Optional Code	Código opcional	
Optional Comments	Comentários opcionais	
Optional Description	Descrição opcional	
Optional Libraries	Bibliotecas opcionais	
Optional Packages	Pacotes opcionais	
Options	Opções	
Options Align	Alinhamento de opções	
Options Dialog and SPI	SPI e diálogo de opções	
Options Module - Editor	Módulo Opções – Editor	
Or	Ou	
Or operator	Operador OU	
Orange	Laranja	
ORB Listener Port	Porta Listener ORB	
ORB MutualAuth Port	Porta ORB MutualAuth	
ORB SSL Port	Porta ORB SSL	
Ordered List	Lista ordenada	
Ordinal	Ordinal	
Original Filesystem Name	Nome do sistema de arquivos original	
Original Index	Índice original	
Original Name	Nome original	
Original WSDL location	Local original do WSDL	
Other	Outros	
Other Components	Outros componentes	
Other Modifiers	Outros modificadores	
Other Properties	Outras propriedades	
Other Resources	Outros recursos	
Other Targets	Outros alvos	
Otherwise	Otherwise	
OUTER JOIN support	Suporte OUTER JOIN	
Outer joins	Uniões externas	
Outgoing cookies	Cookies saindo	
Outgoing Cookies Table	Tabela de cookies saindo	
Output	Saída	
Output File Names	Nomes de arquivo de saída	
Output Files	Arquivos de saída	
Output Window	Janela de saída	
Outside Border	Borda externa	
Outside border of CompoundBorder	Borda externa do CompoundBorder	
Overall	Total	
Override	Sobrescrever	
Override and Implement Methods	Sobrescrever e implementar métodos	
Override Annotation	Sobrescrever anotação	
Override Methods	Sobrescrever métodos	
Overriding Methods	Sobrescrevendo métodos	
Overview	Visão geral	
Overwrite Caret	Cursor de substituição	
Overwrite Caret Color	Cor do cursor de substituição	
Overwrite Mode	Modo de substituição	
Overwrite Output	Substituir saída	
Overwrite Resource Value	Substituir valor do recurso	
Owner	Proprietário	
Owner combo box	Caixa de seleção de proprietário	
Package	Pacote	
Package Folder	Diretório de pacotes	
Package Name	Nome do pacote	
Package name input line	Linha de entrada do nome do pacote	
Package Private Methods	Métodos privados por pacote	
Package Root	Raiz do pacote	
Package View	Visualizar pacote	
Packaging	Empacotamento	
Packaging Project	Empacotando projeto	
Packaging project panel	Empacotando painel do projeto	
Page	Página	
Page Down	Página abaixo	
Page Encoding	Codificação da página	
Page End	Fim da página	
Page Footer Alignment	Alinhamento do rodapé da página	
Page Footer Font	Fonte do rodapé da página	
Page Footer Format	Formato do rodapé da página	
Page Format	Formato da página	
Page Header Alignment	Alinhamento do cabeçalho da página	
Page Header Font	Fonte do cabeçalho da página	
Page Header Format	Formato do cabeçalho da página	
Page Setup...	Configurar página	
Page Start	Inicio da página	
Page Up	Página acima	
Pair Character Completion	Auto-completar par de caracteres	
Palette	Paleta	
Palette Category	Categoria de paleta	
Palette Contents Tree	Árvore de conteúdo da paleta	
